time,L1AccX_filtered,L2AccX_filtered,L3AccX_filtered,,,, ,,,,,,
30.695,0.067329181,0.158559166,0.227842987,,,,,,,,,,
30.7,0.0809805,0.189191487,0.271140552,,,,,,,,,,
30.705,0.094301114,0.219046022,0.313320901,,,,,,,,,,
30.71,0.107240934,0.24801122,0.354226682,,,,,,,,,,
30.715,0.119751465,0.275979213,0.393706083,,,,,,,,,,
30.72,0.13178588,0.302846102,0.431612731,,,,,,,,,,
30.725,0.143299149,0.328512249,0.467806572,,,,,,,,,,
30.73,0.154248626,0.352882974,0.502154674,,,,,,,,,,
30.735,0.164593567,0.375868528,0.534531269,,,,,,,,,,
30.74,0.1742957,0.39738477,0.56481805,,,,,,,,,,
30.745,0.1833194,0.417353184,0.592905214,,,,,,,,,,
30.75,0.191631364,0.435701601,0.618691623,,,,,,,,,,
30.755,0.199201172,0.452363864,0.642084404,,,,,,,,,,
30.76,0.206001329,0.467280544,0.663000601,,,,,,,,,,
30.765,0.212007212,0.480398819,0.681366665,,,,,,,,,,
30.77,0.217197354,0.491672948,0.697118557,,,,,,,,,,
30.775,0.221553522,0.501063934,0.710202699,,,,,,,,,,
30.78,0.225060706,0.508540377,0.720575383,,,,,,,,,,
30.785,0.2277071,0.514077948,0.728203368,,,,,,,,,,
30.79,0.229484266,0.517659663,0.733063783,,,,,,,,,,
30.795,0.230387291,0.519276154,0.735144453,,,,,,,,,,
30.8,0.230414329,0.518925428,0.734443458,,,,,,,,,,
30.805,0.229567089,0.516612757,0.730969417,,,,,,,,,,
30.81,0.227850487,0.512351173,0.724741647,,,,,,,,,,
30.815,0.225272683,0.506160842,0.715789322,,,,,,,,,,
30.82,0.221845149,0.498069264,0.704152197,,,,,,,,,,
30.825,0.217582752,0.488111138,0.689879921,,,,,,,,,,
30.83,0.212503256,0.476328087,0.673031744,,,,,,,,,,
30.835,0.206627534,0.462768494,0.653676906,,,,,,,,,,
30.84,0.199979673,0.447487439,0.631893653,,,,,,,,,,
30.845,0.192586635,0.430546313,0.607769296,,,,,,,,,,
30.85,0.184477763,0.41201275,0.58139974,,,,,,,,,,
30.855,0.175685583,0.391960071,0.552889147,,,,,,,,,,
30.86,0.166245163,0.370467266,0.522349695,,,,,,,,,,
30.865,0.156193583,0.347618595,0.489900622,,,,,,,,,,
30.87,0.145570592,0.323503106,0.455668401,,,,,,,,,,
30.875,0.134418004,0.298214522,0.41978581,,,,,,,,,,
30.88,0.122779127,0.271851064,0.382391553,,,,,,,,,,
30.885,0.110699488,0.244514379,0.343629798,,,,,,,,,,
30.89,0.098226092,0.21630994,0.303649468,,,,,,,,,,
30.895,0.085406859,0.18734624,0.262603809,,,,,,,,,,
30.9,0.072291641,0.157734109,0.220649696,,,,,,,,,,
30.905,0.058931029,0.12758706,0.177947199,,,,,,,,,,
30.91,0.045376074,0.097020115,0.134658813,,,,,,,,,,
30.915,0.031678987,0.066149546,0.090948849,,,,,,,,,,
30.92,0.017892192,0.035092816,0.046982876,,,,,,,,,,
30.925,0.004068291,0.00396765,0.0029273,,,,,,,,,,
30.93,-0.009739951,-0.027108293,-0.041051673,,,,,,,,,,
30.935,-0.023480009,-0.058017702,-0.084788392,,,,,,,,,,
30.94,-0.037099712,-0.08864404,-0.128118374,,,,,,,,,,
30.945,-0.050547417,-0.118872276,-0.170879012,,,,,,,,,,
30.95,-0.063772329,-0.148588912,-0.212910247,,,,,,,,,,
30.955,-0.076724602,-0.177682854,-0.254054968,,,,,,,,,,
30.96,-0.089355632,-0.206045181,-0.294159788,,,,,,,,,,
30.965,-0.101618093,-0.233570328,-0.333075371,,,,,,,,,,
30.97,-0.113466174,-0.260156015,-0.370657475,,,,,,,,,,
30.975,-0.124855953,-0.285703509,-0.406766789,,,,,,,,,,
30.98,-0.135745098,-0.310118324,-0.441270051,,,,,,,,,,
30.985,-0.146093436,-0.333310583,-0.474040132,,,,,,,,,,
30.99,-0.155863012,-0.355194803,-0.504956756,,,,,,,,,,
30.995,-0.165017972,-0.375691022,-0.533906803,,,,,,,,,,
31,-0.173524793,-0.394724681,-0.560784533,,,,,,,,,,
31.005,-0.18135298,-0.412226589,-0.585492624,,,,,,,,,,
31.01,-0.18847418,-0.428133788,-0.60794159,,,,,,,,,,
31.015,-0.194862931,-0.442389442,-0.628051001,,,,,,,,,,
31.02,-0.200496764,-0.454942849,-0.645749306,,,,,,,,,,
31.025,-0.205356155,-0.465749917,-0.660974028,,,,,,,,,,
31.03,-0.209424291,-0.474773429,-0.673672265,,,,,,,,,,
31.035,-0.212687769,-0.481982565,-0.683800579,,,,,,,,,,
31.04,-0.215136076,-0.487353677,-0.691325547,,,,,,,,,,
31.045,-0.216761682,-0.490870106,-0.696223228,,,,,,,,,,
31.05,-0.217560853,-0.492522026,-0.698479929,,,,,,,,,,
31.055,-0.217532267,-0.492306759,-0.698091846,,,,,,,,,,
31.06,-0.216678071,-0.490228844,-0.695065049,,,,,,,,,,
31.065,-0.215003504,-0.486299632,-0.689415939,,,,,,,,,,
31.07,-0.212516876,-0.480537553,-0.681170284,,,,,,,,,,
31.075,-0.209229542,-0.472967932,-0.670363908,,,,,,,,,,
31.08,-0.205155783,-0.46362287,-0.657042235,,,,,,,,,,
31.085,-0.200312847,-0.452541065,-0.641259743,,,,,,,,,,
31.09,-0.194720981,-0.439767872,-0.623080634,,,,,,,,,,
31.095,-0.188403099,-0.425354741,-0.602577479,,,,,,,,,,
31.1,-0.181384827,-0.409359486,-0.579832033,,,,,,,,,,
31.105,-0.173694316,-0.391845407,-0.554933946,,,,,,,,,,
31.11,-0.165362223,-0.372881691,-0.52798119,,,,,,,,,,
31.115,-0.156421887,-0.352542793,-0.499079374,,,,,,,,,,
31.12,-0.14690848,-0.330908139,-0.468340872,,,,,,,,,,
31.125,-0.136859278,-0.308061986,-0.435885397,,,,,,,,,,
31.13,-0.126313806,-0.284092949,-0.401838404,,,,,,,,,,
31.135,-0.115313089,-0.259093798,-0.366331481,,,,,,,,,,
31.14,-0.103899825,-0.23316113,-0.329501503,,,,,,,,,,
31.145,-0.092118116,-0.206394605,-0.291489806,,,,,,,,,,
31.15,-0.080013394,-0.17889713,-0.252442456,,,,,,,,,,
31.155,-0.067632155,-0.150774151,-0.212508663,,,,,,,,,,
31.16,-0.055021781,-0.122133193,-0.171841268,,,,,,,,,,
31.165,-0.042230572,-0.093083611,-0.13059535,,,,,,,,,,
31.17,-0.029307136,-0.06373625,-0.088927848,,,,,,,,,,
31.175,-0.01630068,-0.034202518,-0.046997447,,,,,,,,,,
31.18,-0.003260511,-0.004594532,-0.004962933,,,,,,,,,,
31.185,0.009763955,0.024975453,0.037015921,,,,,,,,,,
31.19,0.022723537,0.054395661,0.078780552,,,,,,,,,,
31.195,0.035569343,0.083555237,0.120173205,,,,,,,,,,
31.2,0.048253168,0.1123442,0.16103768,,,,,,,,,,
31.205,0.060727433,0.140654389,0.20122,,,,,,,,,,
31.21,0.072945441,0.168379465,0.24056929,,,,,,,,,,
31.215,0.084861577,0.195415744,0.278937898,,,,,,,,,,
31.22,0.096431741,0.221661962,0.316181949,,,,,,,,,,
31.225,0.107612936,0.247020478,0.352162575,,,,,,,,,,
31.23,0.118363708,0.271396747,0.386745552,,,,,,,,,,
31.235,0.128644746,0.294700224,0.419801994,,,,,,,,,,
31.24,0.138418105,0.316844732,0.451209752,,,,,,,,,,
31.245,0.147648011,0.337748679,0.480852495,,,,,,,,,,
31.25,0.156301034,0.357334941,0.508620771,,,,,,,,,,
31.255,0.164345499,0.375532,0.534412769,,,,,,,,,,
31.26,0.171752489,0.392273659,0.5581342,,,,,,,,,,
31.265,0.178495455,0.407499049,0.579698559,,,,,,,,,,
31.27,0.184550131,0.421153247,0.599027917,,,,,,,,,,
31.275,0.189895176,0.433187842,0.616053181,,,,,,,,,,
31.28,0.194511901,0.44355997,0.630713414,,,,,,,,,,
31.285,0.198384255,0.452233384,0.642957493,,,,,,,,,,
31.29,0.201499202,0.459178585,0.65274329,,,,,,,,,,
31.295,0.203846587,0.464372419,0.660037898,,,,,,,,,,
31.3,0.205419207,0.467798115,0.664818216,,,,,,,,,,
31.305,0.206212672,0.469446187,0.667070583,,,,,,,,,,
31.31,0.206225645,0.469313631,0.666791077,,,,,,,,,,
31.315,0.205459662,0.467403887,0.663985164,,,,,,,,,,
31.32,0.203919038,0.463727644,0.658668219,,,,,,,,,,
31.325,0.201611081,0.458302201,0.650864907,,,,,,,,,,
31.33,0.19854611,0.451151056,0.640609157,,,,,,,,,,
31.335,0.194737004,0.442304552,0.627944292,,,,,,,,,,
31.34,0.190199573,0.431799583,0.612922876,,,,,,,,,,
31.345,0.184952231,0.419678814,0.595606021,,,,,,,,,,
31.35,0.179016195,0.405991089,0.576063463,,,,,,,,,,
31.355,0.172414868,0.390791449,0.554373606,,,,,,,,,,
31.36,0.165174486,0.374140019,0.530622624,,,,,,,,,,
31.365,0.157323552,0.35610234,0.504904287,,,,,,,,,,
31.37,0.148892673,0.336749557,0.477319988,,,,,,,,,,
31.375,0.139914831,0.316157171,0.447977651,,,,,,,,,,
31.38,0.130425023,0.294405189,0.416991823,,,,,,,,,,
31.385,0.120459809,0.271578424,0.384483045,,,,,,,,,,
31.39,0.110057656,0.247765148,0.350577577,,,,,,,,,,
31.395,0.099258586,0.223057067,0.315406484,,,,,,,,,,
31.4,0.088103863,0.197549598,0.279105459,,,,,,,,,,
31.405,0.076636191,0.171340802,0.241814457,,,,,,,,,,
31.41,0.064899156,0.144531015,0.203676535,,,,,,,,,,
31.415,0.052937448,0.117222946,0.164837916,,,,,,,,,,
31.42,0.040796594,0.089521045,0.125446954,,,,,,,,,,
31.425,0.028522481,0.06153078,0.085654125,,,,,,,,,,
31.43,0.016161662,0.03335862,0.045610883,,,,,,,,,,
31.435,0.003760767,0.005111377,0.005469357,,,,,,,,,,
31.44,-0.00863342,-0.023103821,-0.034617952,,,,,,,,,,
31.445,-0.020974117,-0.051180489,-0.074499286,,,,,,,,,,
31.45,-0.033214975,-0.079012578,-0.11402413,,,,,,,,,,
31.455,-0.045310069,-0.106495414,-0.153043281,,,,,,,,,,
31.46,-0.057213833,-0.133525606,-0.191409983,,,,,,,,,,
31.465,-0.068881785,-0.160001874,-0.22898023,,,,,,,,,,
31.47,-0.080270397,-0.18582515,-0.265613423,,,,,,,,,,
31.475,-0.091337255,-0.210898976,-0.30117252,,,,,,,,,,
31.48,-0.10204129,-0.235129998,-0.335525306,,,,,,,,,,
31.485,-0.11234282,-0.258428168,-0.368544091,,,,,,,,,,
31.49,-0.122203925,-0.28070699,-0.40010641,,,,,,,,,,
31.495,-0.131588012,-0.301884269,-0.430096025,,,,,,,,,,
31.5,-0.140460563,-0.321881984,-0.458402521,,,,,,,,,,
31.505,-0.148789015,-0.340626878,-0.484922171,,,,,,,,,,
31.51,-0.15654282,-0.358050509,-0.509558184,,,,,,,,,,
31.515,-0.163693702,-0.374089538,-0.532221218,,,,,,,,,,
31.52,-0.170215815,-0.388686147,-0.552829571,,,,,,,,,,
31.525,-0.176085522,-0.401788124,-0.571309372,,,,,,,,,,
31.53,-0.181281808,-0.413348723,-0.587595199,,,,,,,,,,
31.535,-0.185786114,-0.423327317,-0.601629783,,,,,,,,,,
31.54,-0.189582664,-0.431689342,-0.613364862,,,,,,,,,,
31.545,-0.192658257,-0.438406294,-0.622760729,,,,,,,,,,
31.55,-0.195002553,-0.443455895,-0.62978664,,,,,,,,,,
31.555,-0.196608144,-0.446822444,-0.634420941,,,,,,,,,,
31.56,-0.197470206,-0.448496344,-0.636650997,,,,,,,,,,
31.565,-0.197586711,-0.448474644,-0.636473407,,,,,,,,,,
31.57,-0.196958506,-0.446760691,-0.633893718,,,,,,,,,,
31.575,-0.195589216,-0.443364342,-0.628926762,,,,,,,,,,
31.58,-0.193485255,-0.438301611,-0.621596147,,,,,,,,,,
31.585,-0.190655726,-0.431594942,-0.611934496,,,,,,,,,,
31.59,-0.187112534,-0.423272892,-0.599983145,,,,,,,,,,
31.595,-0.182870338,-0.413370101,-0.585791756,,,,,,,,,,
31.6,-0.17794616,-0.401927101,-0.569418622,,,,,,,,,,
31.605,-0.172359881,-0.388990253,-0.550930016,,,,,,,,,,
31.61,-0.16613366,-0.374611154,-0.530399934,,,,,,,,,,
31.615,-0.15929205,-0.358846937,-0.507910192,,,,,,,,,,
31.62,-0.151862053,-0.341759909,-0.483549784,,,,,,,,,,
31.625,-0.143872692,-0.323417165,-0.457414317,,,,,,,,,,
31.63,-0.135355206,-0.303890113,-0.429606118,,,,,,,,,,
31.635,-0.126342585,-0.283255064,-0.40023357,,,,,,,,,,
31.64,-0.116869715,-0.261592008,-0.369410529,,,,,,,,,,
31.645,-0.106973379,-0.238984525,-0.337256229,,,,,,,,,,
31.65,-0.096691504,-0.215519834,-0.303894743,,,,,,,,,,
31.655,-0.08606364,-0.191288235,-0.269453948,,,,,,,,,,
31.66,-0.075130601,-0.166382398,-0.234066094,,,,,,,,,,
31.665,-0.063933898,-0.140897721,-0.197866445,,,,,,,,,,
31.67,-0.052516491,-0.114931606,-0.160992941,,,,,,,,,,
31.675,-0.040921859,-0.088582775,-0.123585784,,,,,,,,,,
31.68,-0.029193916,-0.061951239,-0.085787111,,,,,,,,,,
31.685,-0.017377339,-0.035138047,-0.047739949,,,,,,,,,,
31.69,-0.005516997,-0.008244619,-0.009588134,,,,,,,,,,
31.695,0.006342403,0.018627639,0.028524473,,,,,,,,,,
31.7,0.018155905,0.045377622,0.066454594,,,,,,,,,,
31.705,0.029879138,0.071904583,0.104059878,,,,,,,,,,
31.71,0.041467808,0.098109174,0.141199199,,,,,,,,,,
31.715,0.052878487,0.123893365,0.177734028,,,,,,,,,,
31.72,0.06406832,0.149160799,0.213528105,,,,,,,,,,
31.725,0.074995583,0.173817264,0.248448144,,,,,,,,,,
31.73,0.085619482,0.197771251,0.282364734,,,,,,,,,,
31.735,0.095900465,0.220933757,0.315152269,,,,,,,,,,
31.74,0.105800475,0.243219144,0.346689719,,,,,,,,,,
31.745,0.11528282,0.264545275,0.376861031,,,,,,,,,,
31.75,0.124312394,0.28483383,0.405555727,,,,,,,,,,
31.755,0.132856029,0.304010376,0.432668614,,,,,,,,,,
31.76,0.14088252,0.322005009,0.458101116,,,,,,,,,,
31.765,0.148362251,0.338752424,0.481761021,,,,,,,,,,
31.77,0.155268248,0.354191914,0.503562926,,,,,,,,,,
31.775,0.161575546,0.368268065,0.523428532,,,,,,,,,,
31.78,0.167261418,0.380930823,0.541287168,,,,,,,,,,
31.785,0.172305531,0.392135194,0.557075582,,,,,,,,,,
31.79,0.17669027,0.401841794,0.57073852,,,,,,,,,,
31.795,0.180400362,0.410017333,0.582228999,,,,,,,,,,
31.8,0.183423082,0.416634136,0.591508256,,,,,,,,,,
31.805,0.185748591,0.42167005,0.598545537,,,,,,,,,,
31.81,0.187369402,0.425109463,0.603318944,,,,,,,,,,
31.815,0.18828084,0.426942828,0.605815133,,,,,,,,,,
31.82,0.188480948,0.427166145,0.606028999,,,,,,,,,,
31.825,0.187970443,0.425781777,0.603964324,,,,,,,,,,
31.83,0.186752661,0.422798485,0.599633258,,,,,,,,,,
31.835,0.184833664,0.418230385,0.593056463,,,,,,,,,,
31.84,0.182222154,0.412097602,0.584262846,,,,,,,,,,
31.845,0.178929361,0.40442691,0.57329004,,,,,,,,,,
31.85,0.174969111,0.395250021,0.560183194,,,,,,,,,,
31.855,0.170357748,0.384604097,0.544995573,,,,,,,,,,
31.86,0.165114085,0.372532529,0.527788413,,,,,,,,,,
31.865,0.159259056,0.359083543,0.508630224,,,,,,,,,,
31.87,0.15281627,0.344310024,0.487596548,,,,,,,,,,
31.875,0.145811197,0.328270512,0.464770012,,,,,,,,,,
31.88,0.138271344,0.311027903,0.440239853,,,,,,,,,,
31.885,0.130226413,0.29264908,0.41410122,,,,,,,,,,
31.89,0.121707847,0.273205553,0.386455384,,,,,,,,,,
31.895,0.11274868,0.252772746,0.357409224,,,,,,,,,,
31.9,0.103383752,0.231429135,0.327074168,,,,,,,,,,
31.905,0.093649159,0.20925681,0.295566673,,,,,,,,,,
31.91,0.08358234,0.18634101,0.263007433,,,,,,,,,,
31.915,0.073221957,0.162769332,0.229520548,,,,,,,,,,
31.92,0.062607644,0.138631526,0.195233477,,,,,,,,,,
31.925,0.051779959,0.114019753,0.160276612,,,,,,,,,,
31.93,0.040780226,0.089027422,0.124782397,,,,,,,,,,
31.935,0.02965018,0.063749026,0.088885056,,,,,,,,,,
31.94,0.018432068,0.038280288,0.052720362,,,,,,,,,,
31.945,0.007168358,0.012717588,0.016424583,,,,,,,,,,
31.95,-0.004098459,-0.01284317,-0.019865818,,,,,,,,,,
31.955,-0.015325914,-0.038305732,-0.056014299,,,,,,,,,,
31.96,-0.026471851,-0.063574481,-0.091885442,,,,,,,,,,
31.965,-0.037494333,-0.08855486,-0.127344928,,,,,,,,,,
31.97,-0.048352232,-0.113153619,-0.162260281,,,,,,,,,,
31.975,-0.059004956,-0.137278776,-0.19650135,,,,,,,,,,
31.98,-0.069412996,-0.160840691,-0.229940758,,,,,,,,,,
31.985,-0.079537607,-0.183751853,-0.26245428,,,,,,,,,,
31.99,-0.08934144,-0.205927277,-0.293921278,,,,,,,,,,
31.995,-0.098788212,-0.227285024,-0.324225651,,,,,,,,,,
32,-0.107843159,-0.247746499,-0.353255493,,,,,,,,,,
32.005,-0.11647305,-0.267236373,-0.380903907,,,,,,,,,,
32.01,-0.124646418,-0.28568321,-0.407069591,,,,,,,,,,
32.015,-0.132333375,-0.303019645,-0.431656776,,,,,,,,,,
32.02,-0.139506154,-0.319182762,-0.454575823,,,,,,,,,,
32.025,-0.146138921,-0.334113972,-0.475743699,,,,,,,,,,
32.03,-0.152207764,-0.34775958,-0.495083823,,,,,,,,,,
32.035,-0.157691183,-0.360070765,-0.512526716,,,,,,,,,,
32.04,-0.162569724,-0.371003793,-0.528010231,,,,,,,,,,
32.045,-0.166826337,-0.380520095,-0.541479877,,,,,,,,,,
32.05,-0.170446431,-0.388586738,-0.552888276,,,,,,,,,,
32.055,-0.173417765,-0.3951761,-0.562196424,,,,,,,,,,
32.06,-0.175730505,-0.400266097,-0.569372937,,,,,,,,,,
32.065,-0.177377445,-0.403840619,-0.57439457,,,,,,,,,,
32.07,-0.178353854,-0.405889217,-0.577246417,,,,,,,,,,
32.075,-0.178657428,-0.40640682,-0.577921561,,,,,,,,,,
32.08,-0.178288394,-0.405394486,-0.576421227,,,,,,,,,,
32.085,-0.177249663,-0.402859102,-0.572755063,,,,,,,,,,
32.09,-0.175546421,-0.398812841,-0.566940774,,,,,,,,,,
32.095,-0.173186371,-0.393273862,-0.559003904,,,,,,,,,,
32.1,-0.170179915,-0.386266126,-0.548978089,,,,,,,,,,
32.105,-0.166539539,-0.377818456,-0.536904804,,,,,,,,,,
32.11,-0.162280255,-0.367965429,-0.522832974,,,,,,,,,,
32.115,-0.157419385,-0.356746838,-0.506819165,,,,,,,,,,
32.12,-0.151976317,-0.34420737,-0.488927176,,,,,,,,,,
32.125,-0.145972644,-0.330396542,-0.469227535,,,,,,,,,,
32.13,-0.139432116,-0.315368777,-0.44779764,,,,,,,,,,
32.135,-0.132380344,-0.299182913,-0.424721247,,,,,,,,,,
32.14,-0.124844759,-0.281901844,-0.400088134,,,,,,,,,,
32.145,-0.116854779,-0.26359269,-0.373993734,,,,,,,,,,
32.15,-0.108441285,-0.244326296,-0.346538839,,,,,,,,,,
32.155,-0.099636551,-0.224176768,-0.317829174,,,,,,,,,,
32.16,-0.090474376,-0.203221476,-0.287975043,,,,,,,,,,
32.165,-0.080989939,-0.181540963,-0.257090916,,,,,,,,,,
32.17,-0.071219227,-0.159217935,-0.225294766,,,,,,,,,,
32.175,-0.061199564,-0.136337467,-0.192707865,,,,,,,,,,
32.18,-0.050969047,-0.1129868,-0.159454374,,,,,,,,,,
32.185,-0.040566462,-0.089254599,-0.125660541,,,,,,,,,,
32.19,-0.030031105,-0.065230653,-0.09145456,,,,,,,,,,
32.195,-0.01940279,-0.041005938,-0.056965962,,,,,,,,,,
32.2,-0.008721474,-0.016671883,-0.022324985,,,,,,,,,,
32.205,0.001972687,0.007679995,0.012337753,,,,,,,,,,
32.21,0.012639522,0.03195797,0.046891548,,,,,,,,,,
32.215,0.023239155,0.056071011,0.0812067,,,,,,,,,,
32.22,0.033731898,0.079928869,0.115154628,,,,,,,,,,
32.225,0.044078567,0.103442219,0.148608082,,,,,,,,,,
32.23,0.054240747,0.126523376,0.181442129,,,,,,,,,,
32.235,0.064180661,0.149086385,0.213534407,,,,,,,,,,
32.24,0.07386148,0.171047384,0.244765357,,,,,,,,,,
32.245,0.083247536,0.192325051,0.275019109,,,,,,,,,,
32.25,0.092304124,0.212840652,0.304183683,,,,,,,,,,
32.255,0.100997822,0.232518463,0.33215119,,,,,,,,,,
32.26,0.109296854,0.251286235,0.358818712,,,,,,,,,,
32.265,0.11717066,0.269074959,0.384088334,,,,,,,,,,
32.27,0.124590554,0.285819738,0.40786757,,,,,,,,,,
32.275,0.131529479,0.301459655,0.43006971,,,,,,,,,,
32.28,0.137962426,0.315937914,0.450614103,,,,,,,,,,
32.285,0.143866083,0.329202263,0.46942647,,,,,,,,,,
32.29,0.149219297,0.341205425,0.486439421,,,,,,,,,,
32.295,0.154003009,0.351904355,0.501592213,,,,,,,,,,
32.3,0.158200173,0.361261298,0.514831331,,,,,,,,,,
32.305,0.161796128,0.369243719,0.526110646,,,,,,,,,,
32.31,0.164778543,0.375824153,0.535391502,,,,,,,,,,
32.315,0.167137183,0.380980344,0.542642518,,,,,,,,,,
32.32,0.168864333,0.384695768,0.547840545,,,,,,,,,,
32.325,0.169954761,0.386959106,0.550969764,,,,,,,,,,
32.33,0.17040543,0.387764525,0.552022264,,,,,,,,,,
32.335,0.17021561,0.387111712,0.550998108,,,,,,,,,,
32.34,0.169387191,0.385005829,0.547905188,,,,,,,,,,
32.345,0.167924404,0.381457575,0.542758928,,,,,,,,,,
32.35,0.165833652,0.376482802,0.535582617,,,,,,,,,,
32.355,0.163123961,0.370102961,0.52640712,,,,,,,,,,
32.36,0.15980653,0.362344761,0.515270747,,,,,,,,,,
